,Source,Likes,Text,Image,Retweets
0,Twitter for Android,1,"Canada’s ‘Freedom Convoy’ in response to vaccine mandates for truckers arrive in Ottawa, January 29, 2022 (on anniversary of Quebec City mosque shooting)
https://t.co/ZOlOHVldYk https://t.co/ZEcZBvfi5T",https://pbs.twimg.com/media/FKTxotTX0AUvCy2.jpg,1
1,Twitter Web App,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
2,Twitter Web App,0,"Freedom Convoy 2022- East Coast to Ottawa
https://t.co/PSreiF0Wwb
https://t.co/lhKKU5pFwg https://t.co/XvK2eY1OZJ",https://pbs.twimg.com/media/FKTuN6PXIAIbVQM.png,0
3,Twitter for Android,0,RT @ElCid30639603: 🇨🇦💀   Convoy For Freedom 2022 https://t.co/UznEbJiXNo,https://pbs.twimg.com/media/FKSK-x3XEAo0B26.jpg,0
4,Twitter Web App,0,https://t.co/L2aVSN4TYC https://t.co/F6NEbQUhRB,https://pbs.twimg.com/media/FKTpomxX0AE6Lxp.jpg,0
5,Twitter Web App,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
6,Twitter for iPhone,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
7,Twitter for Android,0,RT @RimmerDax: message from Freedom Convoy 2022 https://t.co/WiklcL8rZL,https://pbs.twimg.com/media/FKTo924XsAA0Ui3.png,0
8,Twitter Web App,6,message from Freedom Convoy 2022 https://t.co/WiklcL8rZL,https://pbs.twimg.com/media/FKTo924XsAA0Ui3.png,6
9,Twitter Web App,0,"RT @velopajaro: Holy Shit!

https://t.co/9sPp4OGigQ https://t.co/LQM2b7Ssfp",https://pbs.twimg.com/media/FKTnZHRX0AY82Aw.png,0
10,Twitter for Android,0,"The Freedom Convoy 2022 Instagram account has linked to the Water First GoFundMe in their bio and made several posts about it's progress. The posts could easily give the impression that they organized the fundraiser, which is false but seems to have led to increased donations. https://t.co/wKS5RZPN5S",https://pbs.twimg.com/media/FKToJBrXMAs9DcS.jpg,0
11,Tweetbot for iΟS,6,"As per the GoFundMe page set up for the #TruckerConvoy2022, the protest will continue tomorrow on the Hill. Here is the plan #cdnpoli #ottnews 

https://t.co/h0HzeLA1LE https://t.co/3r1cteC1pl",https://pbs.twimg.com/media/FKTn-wgWQAobGX2.jpg,6
12,SocialRabbit Plugin,0,RAW: Rebels arriving in Ottawa ahead of Freedom Convoy demonstrations https://t.co/JvTn4HT5PZ #truthPeep #lawfulremedy #peacetalk #auspol https://t.co/zvy13Ez6Mm,https://pbs.twimg.com/media/FKTn_zrXsAQrqXp.jpg,0
13,Twitter Web App,2,"Holy Shit!

https://t.co/9sPp4OGigQ https://t.co/LQM2b7Ssfp",https://pbs.twimg.com/media/FKTnZHRX0AY82Aw.png,2
14,Twitter for Android,0,RT @ElCid30639603: 🇨🇦💀   Convoy For Freedom 2022 https://t.co/UznEbJiXNo,https://pbs.twimg.com/media/FKSK-x3XEAo0B26.jpg,0
15,Twitter Web App,1,"1⃣La plataforma ESTADOUNIENSE de financiación colectiva ""GoFundMe"" ha suspendido el acceso a más de 5 millones de dólares canadienses (alrededor de 4 millones de dólares) recaudados por 'Freedom Convoy 2022'. https://t.co/q60XQJEGGn",https://pbs.twimg.com/media/FKTlydFXsAcFTDc.png,1
16,Twitter for Android,0,RT @Lady_Pie45: Freedom Convoy 2022 https://t.co/4iRwEaNDxD,https://pbs.twimg.com/media/FKJDDjiXIAUpFQf.jpg,0
17,Twitter Web App,2,Small town people came out to support Freedom Convoy 2022 in cold Northern Canada. https://t.co/oeqKl99dO4,https://pbs.twimg.com/media/FKTlxSJUcAI83LF.jpg,2
18,Twitter Web App,1,"2nd try today to support Canada's Freedom Day Convoy 2022. 1st round was declined by @CapitalOne stating the merchant is ""suspected of fraud."" This transaction seems to have processed after I contacted them to sort it out ... Give a little if you can👍   https://t.co/uzeV93rS7m https://t.co/5C7xT7ysiw",https://pbs.twimg.com/media/FKTlAoQXwAMHu-w.jpg,1
19,Twitter Web App,0,"https://t.co/vfcXEYuMu9 Impressive turnout in Vernon, BC in support of Freedom Convoy 2022.  At least 400 Canadian Patriots &amp; non-stop honks of support from drivers.  Thank you, truckers &amp; all who have stayed true to Canada, its heritage, &amp; now, its future. Voice of the West. https://t.co/krpTl6pODE",https://pbs.twimg.com/media/FKTjmTwVQAAxuYs.jpg,0
20,Twitter for iPhone,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
21,Twitter for iPhone,1,CANADIAN FREEDOM CONVOY 22-01-29 2022 https://t.co/T2F9jhpYsu,https://pbs.twimg.com/media/FKTj9R8UcAI-30o.jpg,1
22,Blog2Social APP,1,"The Canadian Freedom Convoy is now the largest and longest trucker convoy on record at 43 miles long!! 
According to Benjamin Dichter on FOX News, the spokesman for the Freedom Convoy 2022, the massive convoy is 70 kilometers or 43 miles long!

https://t.co/nIHCMRyXm0 https://t.co/W2DiBFw1rX",https://pbs.twimg.com/media/FKTjkd7XMAchsXR.jpg,1
23,Echobox,11,#FreedomConvoy2022 live updates: Somebody desecrates the memory of Terry Fox https://t.co/nggn6kJwz4 https://t.co/Hlid30hvLV,https://pbs.twimg.com/media/FKTiA61WUAUOJJo.jpg,11
24,Twitter for iPhone,0,"RT @Tweeta1000words: LIVE OTTAWA: RAW FOOTAGE. Freedom Convoy 2022

https://t.co/CLVII65a3n https://t.co/1CtV4BhaUH",https://pbs.twimg.com/media/FKTh1RRUcAEyyp-.jpg,0
25,Twitter for Android,1,"LIVE OTTAWA: RAW FOOTAGE. Freedom Convoy 2022

https://t.co/CLVII65a3n https://t.co/1CtV4BhaUH",https://pbs.twimg.com/media/FKTh1RRUcAEyyp-.jpg,1
26,Twitter for Android,0,"@Petit_Albert_ Freedom convoy 2022
Trois fois six https://t.co/6B6UKRCvye",https://pbs.twimg.com/media/FKThhHqWQAIRFI5.jpg,0
27,Twitter Web App,0,RT @Ryszardrjk: Covid Mandates: Canada Has Had Enough. The Freedom Convoy 2022 -   https://t.co/B8R99pr3Yz https://t.co/Qtm232lm38,https://pbs.twimg.com/media/FKSgPrRXEAE7_Lr.jpg,0
28,Twitter Web App,2,Canada Freedom Convoy 2022. 🚛🇨🇦❤️✊🏻🍁☺️🐻🦦 #Canada #Freedom #CanadaConvoy #Convoy #Truckers #Trucks #WeAreCanadian #Canadian #NoMandates #EndAllMandates 🇺🇸 https://t.co/0AnpULMCa4,https://pbs.twimg.com/media/FKTgt40XIA0rrGO.jpg,2
29,Twitter Web App,0,"@CBCToronto ""Avoiding the mistakes of past, keeping the public onside will be extremely challenging as Omicron continues to hammer our health-care system""

Let's just keep Canadians locked down for another year ! 

Trudeau &amp; Communist Broadcasting Corporation (CBC)

Freedom Convoy 2022 !!
. https://t.co/EkfGnKxp65",https://pbs.twimg.com/media/FKTgQG3XEAQR_zx.jpg,0
30,Twitter Web App,2,"@bangstickk @MgsTheFury @jfgoulet1 @AndrewLawton This guy definitely looks like an government employee. Then of course they are the organizers themselves. https://t.co/sRxJeT3hJT But sure blame everyone else. 
#embarrassing #KarenKKKonvoy #KarenKonvoy #FluTrucksKlan https://t.co/7h5C0LpCdg",https://pbs.twimg.com/media/FKTgMZjXwAEuDR2.jpg,2
31,Twitter for Android,1,"Truckers Freedom Convoy GoFundMe is over $8 million!!!

#FreedomConvoy2022
#FringeMajority

https://t.co/XXIDSRj9wO https://t.co/D8g9AnJfiQ",https://pbs.twimg.com/media/FKTgIRcXoAIduFy.jpg,1
32,Twitter for iPad,3,🔴LIVE Ottawa - RAW Footage: Freedom Convoy 2022 - Parliament Hill - Satu... https://t.co/fiiucxxJjV via @YouTube https://t.co/jhungvJDLm,https://pbs.twimg.com/media/FKTf6nuWYAACBV8.jpg,3
33,Twitter for iPad,0,RT @nationalpost: #FreedomConvoy2022 live updates: Trudeau relocated for his safety https://t.co/cmpCepPAoh https://t.co/JL1XC9CvYq,https://pbs.twimg.com/media/FKScb6iXIAIwwiN.jpg,0
34,Twitter Web App,3,"Freedom Convoy 2022 in Solidarity with the Truck Drivers: What Canada Needs Is the “Political Quarantine” of Justin Trudeau https://t.co/GITSPJiYDM

https://t.co/58dTI2DRZS https://t.co/Dp3qE44DYG",https://pbs.twimg.com/media/FKTeu0xWYAcGIZU.jpg,3
35,Twitter Web App,0,RT @jojofaii: Canada freedom Convoy 2022 - Hamilton Ontario #CanadaTruckers #FreedomConvoyCanada #FreedomConvoy2022 https://t.co/vxGgnGXrja,https://pbs.twimg.com/media/FKI4wHBXwAERoWn.jpg,0
36,Twitter Web App,0,RT @Ryszardrjk: Covid Mandates: Canada Has Had Enough.  The  Freedom Convoy 2022 -  https://t.co/B8R99pr3Yz https://t.co/LiGr0ltIR5,https://pbs.twimg.com/media/FKTbGr0X0Ao_L3C.jpg,0
37,Twitter for Android,0,RT @jojofaii: Canada freedom Convoy 2022 - Hamilton Ontario #CanadaTruckers #FreedomConvoyCanada #FreedomConvoy2022 https://t.co/vxGgnGXrja,https://pbs.twimg.com/media/FKI4wHBXwAERoWn.jpg,0
38,Twitter Web App,0,Covid Mandates: Canada Has Had Enough.  The  Freedom Convoy 2022 -  https://t.co/B8R99pr3Yz https://t.co/LiGr0ltIR5,https://pbs.twimg.com/media/FKTbGr0X0Ao_L3C.jpg,0
39,Twitter Web App,3,"World Freedom Convoy
2022 freedom convoy for Europe! https://t.co/BSJcD5ONI7",https://pbs.twimg.com/media/FKTaNpqXMAcyVSv.jpg,3
40,Twitter for iPhone,0,RT @nationalpost: #FreedomConvoy2022 live updates: 'We are the fringe minority'   https://t.co/mdKMhQx5jz https://t.co/qOnD6ExgX9,https://pbs.twimg.com/media/FKSrpssWQAIULrQ.jpg,0
41,Twitter Web App,0,"@realMaryFanning @JohnBWellsCTM @LawrenceSellin @RichardGrenell @LauraLynnTT 
Trudeau Goes Into Hiding As State-Run CBC Suggests Russia Behind Canadian Trucker ‘Freedom Convoy’: LIVESTREAM Videos From Ottawa
https://t.co/5t6LMqypJf https://t.co/cjoQI7pS2X",https://pbs.twimg.com/media/FKTZItTXsAMKQyG.jpg,0
42,Twitter for Android,0,RT @Dchenry: Freedom Convoy 2022 made it to Ottawa! https://t.co/LcpaqaQHuC,https://pbs.twimg.com/media/FKTTXYRVgAA_RWp.jpg,0
43,Twitter Web App,10,@mikeinthevalley @MichaelPSenger They literally specified supporting the 2022 Freedom Convoy from the side of the road. https://t.co/ogGd7bmArS,https://pbs.twimg.com/media/FKTYlotXMAAlgHQ.png,10
44,Twitter Web App,3,LIVE OTTAWA - CANADIAN FREEDOM CONVOY 2022 https://t.co/wTQVvsojS2 https://t.co/QmivjbJ9fy,https://pbs.twimg.com/media/FKTX5XFXEAA8_ek.jpg,3
45,Twitter Web App,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
46,Twitter for Android,0,RT @nypost: Trucker 'Freedom Convoy' set to protest Canada vaccine mandates https://t.co/QOb3Dc2sQQ https://t.co/TX7QQJN3kZ,https://pbs.twimg.com/media/FKSIEGPWQAMLUes.jpg,0
47,Twitter Web App,0,"Freedom Convoy 2022

https://t.co/jl8m1FXW3R

https://t.co/ToEoi7te7g

https://t.co/oGbLlF4DNh
https://t.co/xTUuOlV1Jp

#TrudeauHasGotToGo #whereistrudeau #woisttrudeau #FreedomConvoy2022 #freedomconvoy22 #freedomconvoy #markushaintz
 #whereistrudeau #woisttrudeau https://t.co/13G2f2l3bJ",https://pbs.twimg.com/media/FKTXCZJXMAABF6O.jpg,0
48,dlvr.it,1,Canadian bishops SILENT on the FREEDOM CONVOY because they sold the Church for 30 pieces of silver! https://t.co/evmSlL6Lmh https://t.co/L0MxkO59wT,https://pbs.twimg.com/media/FKTWnd4VkAA36xT.jpg,1
49,Twitter for Android,68,"Justin Trudeau a été transféré dans un endroit secret alors que le convoi de la liberté s'installe.
 
Source https://t.co/W07CQio9N9 https://t.co/Rrf19FNZdd",https://pbs.twimg.com/media/FKTWNdlXwAU4Zgr.jpg,68
50,Twitter for Android,0,RT @nypost: Trucker 'Freedom Convoy' set to protest Canada vaccine mandates https://t.co/QOb3Dc2sQQ https://t.co/TX7QQJN3kZ,https://pbs.twimg.com/media/FKSIEGPWQAMLUes.jpg,0
51,Twitter Web App,0,RT @ElCid30639603: 🇨🇦💀   Convoy For Freedom 2022 https://t.co/UznEbJiXNo,https://pbs.twimg.com/media/FKSK-x3XEAo0B26.jpg,0
52,Twitter Web App,0,RT @vanesa95991095: FREEDOM CONVOY 2022 #OTTAWA https://t.co/p2Q6HbFk57,https://pbs.twimg.com/media/FKTSK2GXwAUS4tX.jpg,0
53,TweetDeck,0,"In Ottawa: @EzraLevant Of Rebel News: “You’re Not Alone. You’re Not The Crazy Ones. They Are!”

https://t.co/dI7784uPRr

Truckers4Fredom on MeWe:
https://t.co/aZclwtiXC0

Rebel News:
https://t.co/TR81d8pktb

Live: 
https://t.co/WPv7mS56Zc

GoFundMe:
https://t.co/ZVKWBoEOdm https://t.co/hxv2XCw08C",https://pbs.twimg.com/media/FKTUcFjUYAMgFpV.jpg,0
54,Twitter Web App,1,"FREEDOM CONVOY 2022 - Ottawa, Canadá. https://t.co/lXC0opcte5",https://pbs.twimg.com/media/FKTTmxCXsAEebwT.jpg,1
55,Twitter for iPhone,0,Freedom Convoy 2022 made it to Ottawa! https://t.co/LcpaqaQHuC,https://pbs.twimg.com/media/FKTTXYRVgAA_RWp.jpg,0
56,Twitter Web App,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
57,Twitter for iPad,30,"Kävin tiputtamassa pari kymppiä rekkamiesten kassaan. Ovat keränneet jo yli 8 miljoonaa Kanadan dollaria, eli kohta 6 miljoonaa euroa. Go truckers! #TruckersForFreedom https://t.co/Gqi55BZRAr https://t.co/8D4DBk5eQZ",https://pbs.twimg.com/media/FKTStZJWUAI6sRs.jpg,30
58,Twitter for iPhone,5,FREEDOM CONVOY 2022 #OTTAWA https://t.co/p2Q6HbFk57,https://pbs.twimg.com/media/FKTSK2GXwAUS4tX.jpg,5
59,SocialRabbit Plugin,0,Canadians feel like they're part of the Freedom Convoy team: Tamara Ugolini with Ezra Levant https://t.co/sDfXE8TRNv #truthPeep #lawfulremedy #peacetalk #auspol https://t.co/3Cu9AUjVE3,https://pbs.twimg.com/media/FKTRxr8WYAE4aNF.jpg,0
60,Twitter for iPhone,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
61,Twitter Web App,0,@benoitm_mtl Freedom Convoy 2022 - Compte rendu sur comment les camionneurs sont respectueux envers Ottawa &amp; + https://t.co/JueDgLfjkI https://t.co/lZd2AzKYkR,https://pbs.twimg.com/media/FKTPLP2XMAEJdd7.jpg,0
62,Twitter Web App,0,"↑
#自由と強制 
ワクチン接種義務化、ワクチンパスポート

カナダ「freedom' truckers」「フリーダムコンボイ」
要求
ワクチンパスポートの廃止
ワクチン未接種者の権利の尊重
2022.1.29
https://t.co/oZIJkFxrFu
・トルドー首相
巨大なグループを「小さなフリンジの少数派」と呼びカナダ人の90%が
続 https://t.co/snbWjihxNo",https://pbs.twimg.com/media/FKTPQ5QakAAwhoy.jpg,0
63,Twitter for iPad,0,RT @nationalpost: #FreedomConvoy2022 live updates: Trudeau relocated for his safety https://t.co/cmpCepPAoh https://t.co/JL1XC9CvYq,https://pbs.twimg.com/media/FKScb6iXIAIwwiN.jpg,0
64,Twitter for iPhone,0,https://t.co/t5udFC5IKo https://t.co/78eMapBqzc,https://pbs.twimg.com/media/FKTMrxWVQAEq2H2.jpg,0
65,Twitter for Android,0,@nenacasc Schaut mal nach Canada Ottawa Freedom Convoy 2022 https://t.co/OQA2xasbtD,https://pbs.twimg.com/media/FKTMn50XEAAQE-b.jpg,0
66,Twitter for Android,1,"@Knack https://t.co/4P2RR5yJqE
Alsof wij geen Canadese kranten kunnen lezen. Kruip maar terug in jullie grot. https://t.co/uYD0UxVBwb",https://pbs.twimg.com/media/FKTMltvXwAY3Rwc.jpg,1
67,TweetDeck Web App,82,"SpaceX and Tesla CEO Elon Musk tweeted in support of the Truckers for Freedom Convoy.

Read more: https://t.co/nrFRVAmHkQ #cdnpoli https://t.co/AAdKCRT3a9",https://pbs.twimg.com/media/FKSZtkDWQAQqnHC.jpg,82
68,Twitter for iPhone,36,Freedom Convoy 2022.  Ottawa protest. Over 50k trucks In attendance. End all mandates and restrictions now! Resign @JustinTrudeau https://t.co/9Pw1GpybVS,https://pbs.twimg.com/media/FKTMUt_XsAQXeCF.jpg,36
69,dlvr.it,0,"In Canada, ‘Freedom Convoy’ Protesting Vaccine Mandates Nears Capital - The New York Times https://t.co/YNnKdWKbYC https://t.co/MdHdSG6Ru5",https://pbs.twimg.com/media/FKTKchnVgAI3hit.jpg,0
70,Twitter Web App,0,RT @kryptik_sniper: Proud to be a Canadian!!! 🇨🇦 BC freedom convoy 2022! https://t.co/Fxldw5iHBN,https://pbs.twimg.com/media/FKTIiujUUAIiZdY.jpg,0
71,Twitter for iPhone,0,RT @nationalpost: #FreedomConvoy2022 live updates: Trudeau relocated for his safety https://t.co/cmpCepPAoh https://t.co/JL1XC9CvYq,https://pbs.twimg.com/media/FKScb6iXIAIwwiN.jpg,0
72,Twitter for iPhone,6,Proud to be a Canadian!!! 🇨🇦 BC freedom convoy 2022! https://t.co/Fxldw5iHBN,https://pbs.twimg.com/media/FKTIiujUUAIiZdY.jpg,6
73,Twitter for Android,0,RT @nationalpost: #FreedomConvoy2022 live updates: 'We are the fringe minority'   https://t.co/mdKMhQx5jz https://t.co/qOnD6ExgX9,https://pbs.twimg.com/media/FKSrpssWQAIULrQ.jpg,0
74,Twitter Web App,0,RT @styrohome: Freedom Truck Convoy 2022 Arrives In Ottawa Amazing!! https://t.co/375Pq3G3rI via @YouTube https://t.co/Q7DldR5gdX,https://pbs.twimg.com/media/FKS9NqGVcAIISkt.jpg,0
75,Twitter Web App,0,RT @nationalpost: #FreedomConvoy2022 live updates: 'We are the fringe minority'   https://t.co/mdKMhQx5jz https://t.co/qOnD6ExgX9,https://pbs.twimg.com/media/FKSrpssWQAIULrQ.jpg,0
76,Twitter Web App,4,"Justin Trudeau Channels Spirit Of Deceased Father Fidel Castro For Advice On How To Deal With Truckers https://t.co/Xb1FqZGWPk 
CANADA– With the Canadian trucker convoy of freedom getting closer and closer toward Ottawa...
#JustinTrudeau #TruckersForFreedom #CanadaTruckers https://t.co/E8gj7hgzA9",https://pbs.twimg.com/media/FKTGydDXMAIe5wQ.png,4
77,Twitter for iPhone,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
78,Twitter for iPhone,0,RT @Ryszardrjk: Covid Mandates: Canada Has Had Enough.  The Freedom Convoy 2022 -    https://t.co/B8R99pr3Yz https://t.co/4sX0jIG5M8,https://pbs.twimg.com/media/FKTEo9TXEAcJKb4.jpg,0
79,Tweetbot for Mac,1,Another attempt at government overreach ... ]👉🏻    Province in Canada bans gathering along highway ‘in support of the 2022 Freedom Convoy’ https://t.co/c8HTTQ8Z1x https://t.co/I2uNk0uH3u,https://pbs.twimg.com/media/FKTFx31WYAMQkKg.jpg,1
80,Twitter,0,"🔥 YOLO: ""Apes need Freedom too! Spotted one of you Apes at Canada's Freedom Rally 2022 in Ottawa today! Freedom Convoy Ottawa,ON! 🚀🚀"" - /u/RapsFanLJ, 19 min(s) ago #wsb https://t.co/Z0zc67fmqi",https://pbs.twimg.com/media/FKTFkVeXIAgIl2D.jpg,0
81,Twitter Web App,0,Covid Mandates: Canada Has Had Enough.  The Freedom Convoy 2022 -    https://t.co/B8R99pr3Yz https://t.co/4sX0jIG5M8,https://pbs.twimg.com/media/FKTEo9TXEAcJKb4.jpg,0
82,Twitter Web App,1,NDP党魁公然地把🇨🇦Freedom Convoy 2022🇨🇦与五年前发生在魁北克城Mosque的恐袭事件并列在一起🤬 https://t.co/5zhVQqFJvz,https://pbs.twimg.com/media/FKTDLaYXoAIRpmn.jpg,1
83,Twitter for iPhone,1,@ScottBilleck If you go on face book and look at -freedom convoy 2022 support.. you will see a different side 🤷🏼‍♂️ I’m just a double vaccinated trucker what do I know https://t.co/YcEyykkAC7,https://pbs.twimg.com/media/FKTD0kRWQA06o3z.jpg,1
84,Twitter for iPhone,0,RT @nypost: Trucker 'Freedom Convoy' set to protest Canada vaccine mandates https://t.co/QOb3Dc2sQQ https://t.co/TX7QQJN3kZ,https://pbs.twimg.com/media/FKSIEGPWQAMLUes.jpg,0
85,Twitter for Android,4,Freedom convoy 2022 in our Nation capital Ottawa.. https://t.co/GckEuLhC89,https://pbs.twimg.com/media/FKTCdq4WQAghrPT.jpg,4
86,Twitter for Android,0,RT @nationalpost: #FreedomConvoy2022 live updates: 'We are the fringe minority'   https://t.co/mdKMhQx5jz https://t.co/qOnD6ExgX9,https://pbs.twimg.com/media/FKSrpssWQAIULrQ.jpg,0
87,Twitter for iPhone,5,"FREEDOM CONVOY 2022
#FreedomConvoy2022

Massive Crowds Gather on Parliament Hill as Trucker Convoy Arrives in Ottawa

January 29, 2022 https://t.co/2O3Gu1El4d",https://pbs.twimg.com/media/FKTAhtdWQAc7PQ2.jpg,5
88,Twitter for Android,0,RT @nationalpost: #FreedomConvoy2022 live updates: Trudeau relocated for his safety https://t.co/cmpCepPAoh https://t.co/JL1XC9CvYq,https://pbs.twimg.com/media/FKScb6iXIAIwwiN.jpg,0
89,Twitter Web App,0,RT @BruvverEccles: Eccles is saved: Freedom convoy approaches Rome https://t.co/Hq1B5I36u0 https://t.co/dyi0cJQhHT,https://pbs.twimg.com/media/FKREbbxWUAEXaon.jpg,0
90,Twitter Web App,0,Freedom Truck Convoy 2022 Arrives In Ottawa Amazing!! https://t.co/375Pq3G3rI via @YouTube https://t.co/Q7DldR5gdX,https://pbs.twimg.com/media/FKS9NqGVcAIISkt.jpg,0
91,Twitter Web App,3,"@MaximeBernier But then WHY did JAGMEET donate $5.00 to the trucker freedom convoy 2022  Gofundme

Or was it TRUDEAU? https://t.co/O3cQzdUil6",https://pbs.twimg.com/media/FKS8iSZVIAAE_bw.jpg,3
92,TweetDeck,0,RT @nationalpost: #FreedomConvoy2022 live updates: 'We are the fringe minority'   https://t.co/mdKMhQx5jz https://t.co/qOnD6ExgX9,https://pbs.twimg.com/media/FKSrpssWQAIULrQ.jpg,0
93,Twitter Web App,0,Amazing support for Canadian Truckers Freedom Convoy 2022. https://t.co/rjNamGKLcq,https://pbs.twimg.com/media/FKS7mmEXEAEmKaw.png,0
94,Twitter Web App,0,RT @BruvverEccles: Eccles is saved: Freedom convoy approaches Rome https://t.co/Hq1B5I36u0 https://t.co/dyi0cJQhHT,https://pbs.twimg.com/media/FKREbbxWUAEXaon.jpg,0
95,Twitter Web App,0,RT @nationalpost: #FreedomConvoy2022 live updates: 'We are the fringe minority'   https://t.co/mdKMhQx5jz https://t.co/qOnD6ExgX9,https://pbs.twimg.com/media/FKSrpssWQAIULrQ.jpg,0
96,Twitter for iPhone,0,DONATE HERE: https://t.co/1FUDhtjkzV https://t.co/QdmfcLSQ8d,https://pbs.twimg.com/media/FKS7ZG4XwAQWgV0.jpg,0
97,Twitter Web App,0,"MSM media (#Netherlands) versus reality anno 2022. 
https://t.co/nE6fOIJnDO

@NOS
#Canada
#ConvoyForFreedom2022 
#convoytoottawa2022 https://t.co/FLizWlLj1i",https://pbs.twimg.com/media/FKS5BcWWYAMuUNt.jpg,0
98,Twitter Web App,0,RT @nationalpost: #FreedomConvoy2022 live updates: 'We are the fringe minority'   https://t.co/mdKMhQx5jz https://t.co/qOnD6ExgX9,https://pbs.twimg.com/media/FKSrpssWQAIULrQ.jpg,0
99,IFTTT,0,"In Canada, ‘Freedom Convoy’ Protesting Vaccine Mandates Nears Capital https://t.co/0W6idqzYL5 

The “Freedom Convoy” began as a response to Covid vaccine requirements for some truckers, but its political aims have since broadened. https://t.co/eVWU00X23R https://t.co/2q3APC0h8S",https://pbs.twimg.com/media/FKS6A0fXEAopJ5a.png,0
100,Twitter Web App,1,"Canadian Freedom Convoy 2022 Trucker Protests In Ottawa and Prime Minister Trudeau escape this weekend:
Many have probably heard by now of the Freedom Convoy in Canada. The Freedom Convoy is a nationwide protest by truckers in Canada. Continue reading: 
https://t.co/wlePJ8MZxX https://t.co/rpvBSGPYb0",https://pbs.twimg.com/media/FKS55hMXoAE363f.jpg,1
101,Twitter for Android,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
102,Twitter for iPhone,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
103,Twitter for Android,0,"RT @BLNewsMedia: WE ARE LIVE 

https://t.co/wgPe1edziN https://t.co/HFWtQYQeA7",https://pbs.twimg.com/media/FKSn3z5XEAAM-AJ.jpg,0
104,Buffer,0,"@CPHO_Canada @JustinTrudeau #CoronaVirus #CoVid19 @fordnation @celliottability @epdevilla @jyduclos 

Truckers’ convoy isn’t about vaccines – it’s about freedom

https://t.co/7eYypusBcJ https://t.co/6AqzoRAGw6",https://pbs.twimg.com/media/FKS4_xeXIAA3jdd.jpg,0
105,Twitter for Android,0,"RT @LynneGreene: #TruckersForFreedom2022

https://t.co/JJpm3FiDa0 https://t.co/KaY5hnCS4s",https://pbs.twimg.com/media/FKSm22ZVIAEwqLn.jpg,0
106,Twitter Web App,1,"@rire_facile Ils font tellement pitié.
Fonds accumulés à 14:50 pour Freedom Convoy 2022. https://t.co/PFIHDRacfh",https://pbs.twimg.com/media/FKS3t0zXsAERUDn.jpg,1
107,dlvr.it,0,Andy Vermaut shares:Truckers protest in Ottawa against Canada’s vaccine mandate: The so-called Freedom Convoy is a rally against a vaccine requirement for cross-border truckers. https://t.co/umzbcBFOhA #andyvermaut https://t.co/03xMImDzwy,https://pbs.twimg.com/media/FKS3fgmVcAEznT7.jpg,0
108,Twitter for iPad,28,"Zuckberg is deleting the Gab link to the #CanadianTruckers Convoy For Freedom 2022 group…

Canada-USA https://t.co/OIRIm9cPRL",https://pbs.twimg.com/media/FKS2UqEXMAcbORA.jpg,28
109,Twitter Web App,0,"Freedom Convoy 2022

https://t.co/oGbLlF4DNh

https://t.co/jl8m1FXW3R

https://t.co/ToEoi7te7g

https://t.co/HiwmdxgRTC

#TrudeauHasGotToGo #whereistrudeau #woisttrudeau #FreedomConvoy2022 #freedomconvoy22 #freedomconvoy #markushaintz https://t.co/Mb7JunHtMO",https://pbs.twimg.com/media/FKS14ZDXwAA8oc5.jpg,0
